date,year,month,station,pollutant,daily_avg,daily_min,daily_max,daily_median,daily_std,records_count
2017-11-04,2017,11,Centenario,NO2,14.4167,10.0,19.0,15.0,2.9623,24
2017-11-04,2017,11,Centenario,PM10,18.6667,16.0,20.0,19.0,1.1293,24
2017-11-04,2017,11,Córdoba,CO,0.6233,0.53,0.79,0.615,0.0712,24
2017-11-04,2017,11,Córdoba,NO2,25.375,18.0,44.0,24.0,6.0059,24
2017-11-04,2017,11,Córdoba,PM10,24.5833,21.0,26.0,25.0,1.5581,24
2017-11-04,2017,11,La Boca,CO,0.4688,0.28,1.01,0.395,0.2126,24
2017-11-04,2017,11,La Boca,NO2,29.0833,5.0,60.0,26.5,19.2442,24
2017-11-04,2017,11,La Boca,PM10,20.5,16.0,26.0,20.0,3.2571,24
2017-11-05,2017,11,Centenario,CO,0.4475,0.36,0.58,0.425,0.0772,24
2017-11-05,2017,11,Centenario,NO2,11.7917,6.0,20.0,12.0,4.2731,24
2017-11-05,2017,11,Centenario,PM10,12.0417,10.0,16.0,11.0,2.0319,24
2017-11-05,2017,11,Córdoba,CO,0.4354,0.25,0.71,0.37,0.1685,24
2017-11-05,2017,11,Córdoba,NO2,15.6522,4.0,26.0,16.0,6.5824,23
2017-11-05,2017,11,Córdoba,PM10,15.7917,12.0,20.0,16.0,2.9779,24
2017-11-05,2017,11,La Boca,CO,0.3888,0.31,0.51,0.36,0.0737,24
2017-11-05,2017,11,La Boca,NO2,33.8333,16.0,64.0,29.5,12.2853,24
2017-11-05,2017,11,La Boca,PM10,24.4583,24.0,26.0,24.0,0.658,24
2017-11-06,2017,11,Centenario,CO,0.5521,0.43,0.66,0.565,0.0908,24
2017-11-06,2017,11,Centenario,NO2,21.0417,8.0,37.0,21.5,8.275,24
2017-11-06,2017,11,Centenario,PM10,16.4583,10.0,26.0,13.5,6.1784,24
2017-11-06,2017,11,Córdoba,CO,0.6271,0.32,1.08,0.49,0.2837,24
2017-11-06,2017,11,Córdoba,NO2,28.9583,10.0,47.0,28.0,13.405,24
2017-11-06,2017,11,Córdoba,PM10,17.9167,12.0,27.0,14.5,6.213,24
2017-11-06,2017,11,La Boca,CO,0.4642,0.38,0.54,0.47,0.0642,24
2017-11-06,2017,11,La Boca,NO2,48.125,18.0,70.0,48.0,15.4816,24
2017-11-06,2017,11,La Boca,PM10,34.375,23.0,46.0,35.0,8.7963,24
2017-11-07,2017,11,Centenario,CO,0.5338,0.42,0.61,0.565,0.0618,24
2017-11-07,2017,11,Centenario,NO2,14.2083,6.0,21.0,16.0,4.3337,24
2017-11-07,2017,11,Centenario,PM10,24.75,23.0,26.0,25.0,1.1887,24
2017-11-07,2017,11,Córdoba,CO,0.6154,0.37,0.99,0.555,0.2206,24
2017-11-07,2017,11,Córdoba,NO2,19.5417,8.0,29.0,20.0,5.5715,24
2017-11-07,2017,11,Córdoba,PM10,25.4167,21.0,29.0,27.0,3.006,24
2017-11-07,2017,11,La Boca,CO,0.455,0.37,0.51,0.465,0.0443,24
2017-11-07,2017,11,La Boca,NO2,31.4583,13.0,42.0,34.5,9.4592,24
2017-11-07,2017,11,La Boca,PM10,39.7083,32.0,46.0,40.5,5.7821,24
2017-11-08,2017,11,Centenario,CO,0.5421,0.42,0.67,0.545,0.075,24
2017-11-08,2017,11,Centenario,NO2,13.7083,4.0,23.0,14.0,5.2954,24
2017-11-08,2017,11,Centenario,PM10,23.8333,21.0,26.0,25.0,1.633,24
2017-11-08,2017,11,Córdoba,CO,0.49,0.29,0.85,0.48,0.1577,24
2017-11-08,2017,11,Córdoba,NO2,21.5417,7.0,38.0,20.0,9.9694,24
2017-11-08,2017,11,Córdoba,PM10,22.4167,21.0,24.0,22.0,0.7755,24
2017-11-08,2017,11,La Boca,CO,0.4417,0.37,0.48,0.455,0.0337,24
2017-11-08,2017,11,La Boca,NO2,22.0,5.0,37.0,24.0,9.4409,24
2017-11-08,2017,11,La Boca,PM10,32.4167,30.0,34.0,33.0,1.472,24
2017-11-09,2017,11,Centenario,CO,0.6069,0.49,0.94,0.58,0.1164,13
2017-11-09,2017,11,Centenario,NO2,19.25,10.0,26.0,21.0,6.0056,16
2017-11-09,2017,11,Centenario,PM10,21.875,21.0,23.0,22.0,0.6191,16
2017-11-09,2017,11,Córdoba,CO,0.56,0.46,0.74,0.555,0.0883,12
2017-11-09,2017,11,Córdoba,NO2,25.75,14.0,35.0,28.0,7.9673,12
2017-11-09,2017,11,Córdoba,PM10,22.3333,22.0,23.0,22.0,0.4924,12
2017-11-09,2017,11,La Boca,CO,0.4138,0.31,0.52,0.41,0.0654,24
2017-11-09,2017,11,La Boca,NO2,29.3333,6.0,55.0,30.0,14.178,24
2017-11-09,2017,11,La Boca,PM10,32.0833,31.0,35.0,32.0,1.1765,24
2017-11-10,2017,11,Centenario,CO,0.6094,0.48,0.92,0.57,0.1364,18
2017-11-10,2017,11,Centenario,NO2,22.0476,13.0,27.0,23.0,3.5563,21
2017-11-10,2017,11,Córdoba,NO2,30.0,27.0,33.0,30.0,4.2426,2
2017-11-10,2017,11,La Boca,CO,0.4388,0.3,0.6,0.42,0.1051,24
2017-11-10,2017,11,La Boca,NO2,31.2917,10.0,51.0,32.0,12.7603,24
2017-11-10,2017,11,La Boca,PM10,39.5833,35.0,42.0,40.0,1.9092,24
2017-11-11,2017,11,Centenario,CO,0.3208,0.23,0.48,0.3,0.0712,24
2017-11-11,2017,11,Centenario,NO2,11.25,6.0,21.0,10.0,4.1415,24
2017-11-11,2017,11,Centenario,PM10,23.1,22.0,24.0,23.0,0.7379,10
2017-11-11,2017,11,La Boca,CO,0.425,0.41,0.44,0.425,0.0212,2
2017-11-11,2017,11,La Boca,PM10,37.6667,33.0,43.0,36.5,3.1851,24
2017-11-12,2017,11,Centenario,CO,0.4162,0.34,0.5,0.425,0.0593,24
2017-11-12,2017,11,Centenario,NO2,18.5,10.0,33.0,18.0,5.7408,24
2017-11-12,2017,11,Centenario,PM10,30.125,25.0,32.0,31.0,1.8252,24
2017-11-12,2017,11,La Boca,PM10,45.125,37.0,50.0,47.0,4.2765,24
2017-11-13,2017,11,Centenario,CO,0.4396,0.33,0.56,0.435,0.0696,24
2017-11-13,2017,11,Centenario,NO2,19.3182,11.0,31.0,18.0,6.3124,22
2017-11-13,2017,11,Centenario,PM10,28.7143,27.0,31.0,28.0,1.3836,21
2017-11-13,2017,11,La Boca,CO,0.481,0.42,0.59,0.46,0.0621,10
2017-11-13,2017,11,La Boca,NO2,39.4,25.0,69.0,33.0,14.8459,15
2017-11-13,2017,11,La Boca,PM10,40.6667,33.0,49.0,41.5,6.1267,24
2017-11-14,2017,11,Centenario,CO,0.4262,0.27,0.61,0.425,0.1272,24
2017-11-14,2017,11,Centenario,NO2,15.2083,5.0,34.0,14.0,7.8573,24
2017-11-14,2017,11,Centenario,PM10,38.5,34.0,42.0,39.0,2.5406,12
2017-11-14,2017,11,Córdoba,CO,0.645,0.6,0.71,0.635,0.0507,4
2017-11-14,2017,11,Córdoba,NO2,27.2222,16.0,48.0,25.0,10.4496,9
2017-11-14,2017,11,Córdoba,PM10,39.875,38.0,41.0,40.0,1.126,8
2017-11-14,2017,11,La Boca,CO,0.3712,0.22,0.45,0.39,0.0656,17
2017-11-14,2017,11,La Boca,NO2,25.8333,5.0,57.0,25.5,13.0305,18
2017-11-14,2017,11,La Boca,PM10,50.0417,41.0,56.0,49.5,5.2293,24
2017-11-15,2017,11,Centenario,CO,0.4329,0.22,0.61,0.445,0.1272,24
2017-11-15,2017,11,Centenario,NO2,14.7727,3.0,34.0,14.0,8.9758,22
2017-11-15,2017,11,Centenario,PM10,33.25,16.0,42.0,33.5,6.5225,24
2017-11-15,2017,11,Córdoba,CO,0.645,0.6,0.71,0.635,0.0507,4
2017-11-15,2017,11,Córdoba,NO2,23.0,11.0,48.0,22.0,9.3434,21
2017-11-15,2017,11,Córdoba,PM10,39.875,38.0,41.0,40.0,1.126,8
2017-11-15,2017,11,La Boca,CO,0.2629,0.22,0.31,0.26,0.0329,17
2017-11-15,2017,11,La Boca,NO2,27.7273,13.0,57.0,28.0,10.7534,22
2017-11-15,2017,11,La Boca,PM10,63.7083,27.0,104.0,53.0,25.7538,24
2017-11-16,2017,11,Centenario,CO,0.3595,0.22,0.48,0.37,0.0763,20
2017-11-16,2017,11,Centenario,NO2,15.5263,3.0,30.0,17.0,8.9837,19
2017-11-16,2017,11,Centenario,PM10,17.0417,4.0,33.0,13.5,11.7491,24
2017-11-16,2017,11,Córdoba,CO,1.1156,1.06,1.18,1.13,0.0442,9
2017-11-16,2017,11,Córdoba,NO2,24.8333,11.0,37.0,26.5,8.1008,24
2017-11-16,2017,11,Córdoba,PM10,20.1111,18.0,22.0,20.0,1.5366,9
2017-11-16,2017,11,La Boca,CO,0.2992,0.22,0.45,0.285,0.0686,24
2017-11-16,2017,11,La Boca,NO2,35.9583,13.0,63.0,32.0,14.936,24
2017-11-16,2017,11,La Boca,PM10,57.7917,18.0,102.0,52.0,36.6452,24
2017-11-17,2017,11,Centenario,CO,0.4162,0.28,0.51,0.43,0.0768,24
2017-11-17,2017,11,Centenario,NO2,17.125,5.0,29.0,17.0,6.9239,24
2017-11-17,2017,11,Centenario,PM10,17.5417,8.0,36.0,15.0,9.3529,24
2017-11-17,2017,11,Córdoba,CO,0.5839,0.11,2.84,0.505,0.6125,18
2017-11-17,2017,11,Córdoba,NO2,18.0435,5.0,40.0,16.0,8.2378,23
2017-11-17,2017,11,Córdoba,PM10,24.2083,22.0,32.0,24.0,2.4134,24
2017-11-17,2017,11,La Boca,CO,0.4412,0.34,0.52,0.445,0.058,24
2017-11-17,2017,11,La Boca,NO2,33.3333,24.0,44.0,33.0,5.5141,24
2017-11-17,2017,11,La Boca,PM10,46.5417,27.0,65.0,47.5,13.3806,24
2017-11-18,2017,11,Centenario,CO,0.3121,0.25,0.48,0.3,0.049,24
2017-11-18,2017,11,Centenario,NO2,11.0833,6.0,25.0,9.0,5.6792,24
2017-11-18,2017,11,Centenario,PM10,35.125,31.0,37.0,36.0,1.5411,24
2017-11-18,2017,11,Córdoba,CO,0.6804,0.62,0.75,0.67,0.0439,24
2017-11-18,2017,11,Córdoba,NO2,17.4167,9.0,31.0,16.0,5.8749,24
2017-11-18,2017,11,Córdoba,PM10,32.0417,24.0,35.0,32.5,2.7894,24
2017-11-18,2017,11,La Boca,CO,0.3212,0.29,0.45,0.31,0.0373,24
2017-11-18,2017,11,La Boca,NO2,28.5417,13.0,56.0,25.0,12.7483,24
2017-11-18,2017,11,La Boca,PM10,51.2917,40.0,64.0,48.0,7.6299,24
2017-11-19,2017,11,Centenario,CO,0.3971,0.26,0.68,0.305,0.162,24
2017-11-19,2017,11,Centenario,NO2,10.6667,6.0,26.0,8.0,4.8693,24
2017-11-19,2017,11,Centenario,PM10,42.1667,33.0,49.0,43.0,4.7427,24
2017-11-19,2017,11,Córdoba,CO,0.5733,0.4,0.77,0.565,0.1193,24
2017-11-19,2017,11,Córdoba,NO2,14.4167,6.0,30.0,13.0,6.3033,24
2017-11-19,2017,11,Córdoba,PM10,29.5833,25.0,33.0,30.0,2.5353,24
2017-11-19,2017,11,La Boca,CO,0.4789,0.35,0.54,0.5,0.0677,9
2017-11-19,2017,11,La Boca,NO2,32.1429,25.0,43.0,27.0,8.1328,7
2017-11-19,2017,11,La Boca,PM10,59.0,42.0,76.0,56.5,11.9164,24
2017-11-20,2017,11,Centenario,CO,0.4488,0.34,0.83,0.38,0.1401,24
2017-11-20,2017,11,Centenario,NO2,13.5417,5.0,27.0,12.5,6.8333,24
2017-11-20,2017,11,Centenario,PM10,34.0833,25.0,44.0,32.0,7.3893,24
2017-11-20,2017,11,Córdoba,CO,0.5793,0.46,0.74,0.58,0.1064,14
2017-11-20,2017,11,Córdoba,NO2,9.4167,4.0,20.0,7.5,5.2649,12
2017-11-20,2017,11,Córdoba,PM10,32.5,31.0,34.0,33.0,1.3394,18
2017-11-20,2017,11,La Boca,PM10,59.5,32.0,75.0,70.0,17.8082,24
2017-11-21,2017,11,Centenario,CO,0.5088,0.36,0.89,0.435,0.1738,24
2017-11-21,2017,11,Centenario,NO2,15.0,5.0,25.0,15.0,5.2254,24
2017-11-21,2017,11,Centenario,PM10,21.6667,20.0,26.0,21.0,1.5511,24
2017-11-21,2017,11,Córdoba,CO,0.7675,0.72,0.81,0.765,0.0377,8
2017-11-21,2017,11,Córdoba,NO2,19.6154,15.0,25.0,20.0,3.0697,13
2017-11-21,2017,11,La Boca,CO,0.333,0.3,0.37,0.33,0.0263,10
2017-11-21,2017,11,La Boca,NO2,31.8667,28.0,37.0,31.0,2.5033,15
2017-11-21,2017,11,La Boca,PM10,30.1667,25.0,35.0,31.5,3.3965,24
2017-11-22,2017,11,Centenario,CO,0.4458,0.36,0.58,0.44,0.0672,24
2017-11-22,2017,11,Centenario,NO2,17.7917,6.0,32.0,16.5,7.003,24
2017-11-22,2017,11,Centenario,PM10,18.75,16.0,24.0,18.0,2.172,24
2017-11-22,2017,11,Córdoba,CO,0.6892,0.48,0.86,0.715,0.1274,24
2017-11-22,2017,11,Córdoba,NO2,17.125,6.0,37.0,13.5,8.8284,24
2017-11-22,2017,11,Córdoba,PM10,20.55,18.0,24.0,20.0,1.7313,20
2017-11-22,2017,11,La Boca,CO,0.4062,0.32,0.48,0.43,0.0562,24
2017-11-22,2017,11,La Boca,NO2,30.3077,26.0,34.0,31.0,2.4625,13
2017-11-22,2017,11,La Boca,PM10,39.0833,31.0,48.0,40.5,6.1709,24
2017-11-23,2017,11,Centenario,CO,0.4725,0.28,0.64,0.51,0.1117,24
2017-11-23,2017,11,Centenario,NO2,20.1667,6.0,36.0,21.5,10.8454,24
2017-11-23,2017,11,Centenario,PM10,38.7083,26.0,62.0,36.0,11.6711,24
2017-11-23,2017,11,Córdoba,CO,0.6483,0.43,0.9,0.625,0.162,24
2017-11-23,2017,11,Córdoba,NO2,23.5417,5.0,50.0,22.0,13.322,24
2017-11-23,2017,11,Córdoba,PM10,34.875,24.0,57.0,32.5,10.7635,24
2017-11-23,2017,11,La Boca,CO,0.3392,0.16,0.54,0.345,0.114,24
2017-11-23,2017,11,La Boca,PM10,57.0,49.0,79.0,53.0,9.1699,24
2017-11-24,2017,11,Centenario,CO,0.4133,0.31,0.5,0.425,0.0586,24
2017-11-24,2017,11,Centenario,NO2,14.9091,5.0,25.0,15.5,5.8465,22
2017-11-24,2017,11,Centenario,PM10,57.75,38.0,66.0,62.0,8.7886,24
2017-11-24,2017,11,Córdoba,CO,0.7363,0.52,0.96,0.75,0.1406,24
2017-11-24,2017,11,Córdoba,NO2,22.9583,11.0,33.0,25.0,6.6756,24
2017-11-24,2017,11,Córdoba,PM10,59.6667,45.0,66.0,60.5,6.0768,24
2017-11-24,2017,11,La Boca,CO,0.2738,0.06,0.54,0.3,0.1673,24
2017-11-24,2017,11,La Boca,PM10,79.5833,77.0,81.0,79.0,1.018,24
2017-11-25,2017,11,Centenario,CO,0.4164,0.3,0.51,0.43,0.0768,11
2017-11-25,2017,11,Centenario,NO2,10.5,9.0,13.0,10.5,1.354,10
2017-11-25,2017,11,Centenario,PM10,32.1875,27.0,37.0,31.5,3.4297,16
2017-11-25,2017,11,Córdoba,CO,0.5992,0.5,0.75,0.59,0.0796,24
2017-11-25,2017,11,Córdoba,NO2,17.6667,8.0,32.0,17.0,6.2947,24
2017-11-25,2017,11,Córdoba,PM10,34.7083,26.0,44.0,34.5,6.4974,24
2017-11-25,2017,11,La Boca,CO,0.2267,0.14,0.32,0.215,0.051,24
2017-11-25,2017,11,La Boca,PM10,63.75,31.0,79.0,68.0,15.6629,24
2017-11-26,2017,11,Centenario,NO2,16.0,15.0,17.0,16.0,1.0,3
2017-11-26,2017,11,Córdoba,CO,0.5504,0.47,0.74,0.505,0.0851,24
2017-11-26,2017,11,Córdoba,NO2,14.2917,6.0,38.0,11.5,8.4209,24
2017-11-26,2017,11,Córdoba,PM10,22.4167,20.0,25.0,22.0,1.8158,24
2017-11-26,2017,11,La Boca,CO,0.3138,0.28,0.47,0.29,0.0541,24
2017-11-26,2017,11,La Boca,PM10,28.9583,26.0,31.0,29.0,1.6806,24
2017-11-27,2017,11,Centenario,CO,0.3875,0.37,0.4,0.39,0.0126,4
2017-11-27,2017,11,Centenario,NO2,10.8182,10.0,13.0,11.0,0.8739,11
2017-11-27,2017,11,Córdoba,CO,0.71,0.51,0.97,0.665,0.1562,24
2017-11-27,2017,11,Córdoba,NO2,18.4783,7.0,29.0,17.0,6.3236,23
2017-11-27,2017,11,Córdoba,PM10,31.375,18.0,47.0,31.5,10.4041,24
2017-11-27,2017,11,La Boca,CO,0.3083,0.14,0.48,0.285,0.1075,24
2017-11-27,2017,11,La Boca,PM10,31.2083,26.0,51.0,28.0,7.1261,24
2017-11-28,2017,11,Centenario,CO,0.3425,0.28,0.38,0.35,0.0357,24
2017-11-28,2017,11,Centenario,NO2,12.4211,8.0,16.0,12.0,2.5236,19
2017-11-28,2017,11,Centenario,PM10,25.6364,22.0,28.0,26.0,1.9633,11
2017-11-28,2017,11,Córdoba,CO,0.5943,0.52,0.66,0.61,0.0533,14
2017-11-28,2017,11,Córdoba,NO2,17.5,11.0,24.0,18.0,3.8964,12
2017-11-28,2017,11,Córdoba,PM10,43.7222,36.0,50.0,44.0,4.5737,18
2017-11-28,2017,11,La Boca,CO,0.2108,0.11,0.48,0.16,0.1196,24
2017-11-28,2017,11,La Boca,PM10,50.2083,27.0,73.0,52.0,17.6142,24
2017-11-29,2017,11,Centenario,CO,0.3487,0.32,0.37,0.35,0.0162,24
2017-11-29,2017,11,Centenario,NO2,14.7895,6.0,25.0,14.0,5.213,19
2017-11-29,2017,11,Centenario,PM10,28.875,28.0,29.0,29.0,0.3378,24
2017-11-29,2017,11,Córdoba,CO,1.1825,1.11,1.25,1.185,0.0585,4
2017-11-29,2017,11,Córdoba,NO2,24.0,18.0,30.0,25.0,3.8406,9
2017-11-29,2017,11,La Boca,CO,0.2659,0.16,0.38,0.26,0.0809,17
2017-11-29,2017,11,La Boca,NO2,26.5,23.0,33.0,25.5,3.9875,6
2017-11-29,2017,11,La Boca,PM10,56.4167,41.0,74.0,53.5,12.8128,24
2017-11-30,2017,11,Centenario,CO,0.3129,0.25,0.47,0.305,0.0556,24
2017-11-30,2017,11,Centenario,NO2,13.7727,4.0,23.0,12.5,6.4876,22
2017-11-30,2017,11,Centenario,PM10,23.9167,18.0,28.0,24.5,3.4125,24
2017-11-30,2017,11,Córdoba,CO,0.6712,0.41,0.99,0.655,0.1886,24
2017-11-30,2017,11,Córdoba,NO2,17.125,11.0,27.0,16.0,4.6561,24
2017-11-30,2017,11,Córdoba,PM10,25.625,24.0,26.0,26.0,0.6191,16
2017-11-30,2017,11,La Boca,CO,0.6554,0.41,0.77,0.705,0.1122,24
2017-11-30,2017,11,La Boca,NO2,16.9167,8.0,23.0,18.0,4.3129,24
2017-11-30,2017,11,La Boca,PM10,37.3333,33.0,41.0,37.5,2.4077,24
2017-12-01,2017,12,Centenario,CO,0.5142,0.42,0.61,0.52,0.0579,24
2017-12-01,2017,12,Centenario,NO2,11.2917,4.0,16.0,12.0,3.6413,24
2017-12-01,2017,12,Centenario,PM10,19.9167,18.0,23.0,20.0,1.2825,24
2017-12-01,2017,12,Córdoba,CO,0.5279,0.41,0.77,0.52,0.1036,14
2017-12-01,2017,12,Córdoba,NO2,11.5,6.0,18.0,11.5,3.8494,12
2017-12-01,2017,12,Córdoba,PM10,25.25,24.0,26.0,25.0,0.7538,12
2017-12-01,2017,12,La Boca,CO,0.5696,0.48,0.71,0.57,0.0551,24
2017-12-01,2017,12,La Boca,NO2,15.625,8.0,23.0,17.0,4.5187,24
2017-12-01,2017,12,La Boca,PM10,39.0,34.0,46.0,36.0,4.3639,24
2017-12-02,2017,12,Centenario,CO,0.5104,0.43,0.61,0.52,0.0502,24
2017-12-02,2017,12,Centenario,NO2,10.5417,6.0,14.0,11.0,2.5363,24
2017-12-02,2017,12,Centenario,PM10,22.9583,22.0,25.0,22.0,1.2329,24
2017-12-02,2017,12,La Boca,CO,0.5188,0.48,0.56,0.515,0.0292,24
2017-12-02,2017,12,La Boca,NO2,12.9167,7.0,19.0,12.5,3.006,24
2017-12-02,2017,12,La Boca,PM10,53.875,46.0,64.0,54.0,7.4735,24
2017-12-03,2017,12,Centenario,CO,0.5738,0.51,0.63,0.57,0.0347,24
2017-12-03,2017,12,Centenario,NO2,9.4583,8.0,13.0,9.0,1.444,24
2017-12-03,2017,12,Centenario,PM10,24.625,22.0,29.0,24.0,1.8133,24
2017-12-03,2017,12,La Boca,CO,0.5625,0.52,0.62,0.565,0.0219,24
2017-12-03,2017,12,La Boca,NO2,10.125,8.0,13.0,10.0,1.2959,24
2017-12-03,2017,12,La Boca,PM10,50.125,27.0,66.0,57.5,15.7875,24
2017-12-04,2017,12,Centenario,CO,0.4729,0.41,0.51,0.48,0.0309,24
2017-12-04,2017,12,Centenario,NO2,9.5833,7.0,13.0,9.5,1.7425,24
2017-12-04,2017,12,Centenario,PM10,17.875,15.0,22.0,18.0,1.8954,24
2017-12-04,2017,12,Córdoba,CO,0.7733,0.69,0.85,0.77,0.0532,9
2017-12-04,2017,12,Córdoba,NO2,17.0,11.0,26.0,16.5,4.4549,14
2017-12-04,2017,12,La Boca,CO,0.4867,0.41,0.63,0.46,0.0698,24
2017-12-04,2017,12,La Boca,NO2,12.375,6.0,17.0,12.5,3.6093,24
2017-12-04,2017,12,La Boca,PM10,23.5,16.0,30.0,23.0,4.3439,24
2017-12-05,2017,12,Centenario,CO,0.4979,0.41,0.57,0.495,0.0571,24
2017-12-05,2017,12,Centenario,NO2,10.3333,4.0,16.0,11.0,3.5345,24
2017-12-05,2017,12,Centenario,PM10,21.0417,19.0,22.0,21.0,0.8587,24
2017-12-05,2017,12,Córdoba,CO,0.595,0.43,0.87,0.555,0.1428,18
2017-12-05,2017,12,Córdoba,NO2,14.9545,6.0,25.0,14.0,5.8674,22
2017-12-05,2017,12,Córdoba,PM10,23.2381,23.0,25.0,23.0,0.539,21
2017-12-05,2017,12,La Boca,CO,0.4946,0.41,0.58,0.51,0.0569,24
2017-12-05,2017,12,La Boca,NO2,15.0417,7.0,25.0,15.0,4.4476,24
2017-12-05,2017,12,La Boca,PM10,30.6667,28.0,33.0,31.0,2.1803,24
2017-12-06,2017,12,Centenario,CO,0.5538,0.43,0.75,0.545,0.0948,24
2017-12-06,2017,12,Centenario,NO2,12.875,4.0,26.0,10.0,6.4627,24
2017-12-06,2017,12,Centenario,PM10,19.7083,18.0,21.0,20.0,1.0826,24
2017-12-06,2017,12,Córdoba,CO,0.3342,0.11,0.65,0.31,0.1829,24
2017-12-06,2017,12,Córdoba,NO2,19.375,5.0,40.0,12.5,12.3176,24
2017-12-06,2017,12,Córdoba,PM10,21.25,20.0,23.0,21.5,0.9441,24
2017-12-06,2017,12,La Boca,CO,0.4867,0.44,0.57,0.48,0.0353,24
2017-12-06,2017,12,La Boca,NO2,17.7391,8.0,30.0,18.0,6.5866,23
2017-12-06,2017,12,La Boca,PM10,29.4167,28.0,31.0,29.0,0.7755,24
2017-12-07,2017,12,Centenario,CO,0.6662,0.6,0.76,0.66,0.04,24
2017-12-07,2017,12,Centenario,NO2,20.3333,10.0,30.0,21.0,5.8582,24
2017-12-07,2017,12,Centenario,PM10,25.9167,21.0,30.0,26.0,3.3997,24
2017-12-07,2017,12,Córdoba,CO,0.6579,0.34,0.97,0.605,0.2218,24
2017-12-07,2017,12,Córdoba,NO2,35.2083,18.0,60.0,35.0,11.4131,24
2017-12-07,2017,12,Córdoba,PM10,25.9583,21.0,31.0,25.5,3.6173,24
2017-12-07,2017,12,La Boca,CO,0.4479,0.41,0.51,0.45,0.0243,24
2017-12-07,2017,12,La Boca,NO2,23.4583,16.0,36.0,22.0,5.3971,24
2017-12-07,2017,12,La Boca,PM10,33.5,31.0,36.0,33.5,1.3188,24
2017-12-08,2017,12,Centenario,CO,0.5046,0.36,0.66,0.515,0.0862,24
2017-12-08,2017,12,Centenario,NO2,17.875,10.0,30.0,17.0,5.7204,24
2017-12-08,2017,12,Centenario,PM10,28.4286,27.0,30.0,28.0,1.1212,21
2017-12-08,2017,12,Córdoba,CO,0.3625,0.18,0.67,0.31,0.1631,24
2017-12-08,2017,12,Córdoba,NO2,18.1667,11.0,31.0,17.5,5.5613,24
2017-12-08,2017,12,Córdoba,PM10,26.7083,24.0,30.0,26.5,1.8528,24
2017-12-08,2017,12,La Boca,CO,0.45,0.37,0.63,0.445,0.0643,24
2017-12-08,2017,12,La Boca,NO2,20.8333,12.0,39.0,20.0,6.0481,24
2017-12-08,2017,12,La Boca,PM10,30.875,29.0,35.0,31.0,1.3929,24
2017-12-09,2017,12,Centenario,CO,0.5692,0.2,0.8,0.6,0.1816,24
2017-12-09,2017,12,Centenario,NO2,19.7826,11.0,46.0,19.0,7.4343,23
2017-12-09,2017,12,Centenario,PM10,36.8889,33.0,38.0,38.0,1.8333,9
2017-12-09,2017,12,Córdoba,CO,0.2733,0.17,0.63,0.2,0.1404,24
2017-12-09,2017,12,Córdoba,NO2,24.5833,18.0,32.0,25.0,4.1485,24
2017-12-09,2017,12,Córdoba,PM10,30.375,26.0,37.0,31.0,3.019,24
2017-12-09,2017,12,La Boca,CO,0.4788,0.29,0.72,0.445,0.159,24
2017-12-09,2017,12,La Boca,NO2,23.0417,10.0,38.0,23.5,7.4278,24
2017-12-09,2017,12,La Boca,PM10,38.0417,34.0,42.0,38.0,2.0743,24
2017-12-10,2017,12,Centenario,CO,0.3275,0.14,0.46,0.35,0.1086,24
2017-12-10,2017,12,Centenario,NO2,10.0,6.0,17.0,10.0,2.1468,24
2017-12-10,2017,12,Centenario,PM10,25.1667,21.0,31.0,24.0,3.1161,24
2017-12-10,2017,12,Córdoba,CO,0.4125,0.3,0.6,0.385,0.0999,24
2017-12-10,2017,12,Córdoba,NO2,17.4167,10.0,22.0,18.0,3.4505,24
2017-12-10,2017,12,Córdoba,PM10,39.125,36.0,42.0,39.0,1.8723,24
2017-12-10,2017,12,La Boca,CO,0.3312,0.27,0.38,0.33,0.0297,24
2017-12-10,2017,12,La Boca,NO2,11.4167,7.0,16.0,12.0,2.9476,24
2017-12-10,2017,12,La Boca,PM10,48.75,37.0,83.0,41.5,15.2551,24
2017-12-11,2017,12,Centenario,CO,0.4288,0.25,0.52,0.45,0.0809,24
2017-12-11,2017,12,Centenario,NO2,11.2083,3.0,17.0,13.0,4.4719,24
2017-12-11,2017,12,Centenario,PM10,28.7083,23.0,33.0,30.5,4.1439,24
2017-12-11,2017,12,Córdoba,CO,0.3565,0.19,0.57,0.38,0.1188,17
2017-12-11,2017,12,Córdoba,NO2,16.0,10.0,24.0,16.0,3.4944,20
2017-12-11,2017,12,Córdoba,PM10,45.0909,43.0,49.0,44.0,2.1192,11
2017-12-11,2017,12,La Boca,CO,0.3417,0.23,0.45,0.34,0.0835,24
2017-12-11,2017,12,La Boca,NO2,13.4583,4.0,20.0,15.0,4.1387,24
2017-12-11,2017,12,La Boca,PM10,72.5417,27.0,86.0,84.5,19.6513,24
2017-12-12,2017,12,Centenario,CO,0.4138,0.29,0.55,0.41,0.0914,24
2017-12-12,2017,12,Centenario,NO2,15.75,5.0,32.0,14.0,8.1574,24
2017-12-12,2017,12,Centenario,PM10,23.875,22.0,26.0,24.0,1.329,24
2017-12-12,2017,12,Córdoba,CO,0.3938,0.08,0.99,0.245,0.3434,24
2017-12-12,2017,12,Córdoba,NO2,18.625,6.0,39.0,16.0,11.0996,24
2017-12-12,2017,12,Córdoba,PM10,24.4737,22.0,28.0,24.0,1.8064,19
